Customer ID;Date;Week;Day;Weekend;Retailer;City;State;Brand;Model;Fuel Type;Segment;Age Group;Income Band;Customer Type;Lead Source;Salesperson;Customers Visited;Test Drives;Contracts Offered;Contracts Signed;Conversion Rate (%);Unit Price (€);Discount (%);Cost Price (€);Revenue(€);Profit(€);Month;Month Number;Year;Weekday Type;Offer Conversion;Visit to Test Drive %;Visit to Signed %;Average Margin per Signed Contract;Column1
CUST_3562;05/02/2026;Week 1;Thursday;No;Bavaria Motors;Munich;Bavaria;BMW;5 Series;Petrol;Sedan;50+;High;New;Referral;Sales_14;175;104;77;33;31.73;61816;4.31;46947;2039928;490677;Feb;2;2026;Weekday;42,86%;59,43%;18,86%;14869,00;Bavaria Motors
CUST_3563;18/02/2026;Week 3;Wednesday;No;Saxon Wheels;Dresden;Saxony;Mercedes;GLE;Hybrid;SUV;50+;Low;Returning;Website;Sales_14;191;101;67;25;24.75;65902;4.24;50693;1647550;380225;Feb;2;2026;Weekday;37,31%;52,88%;13,09%;15209,00;Saxon Wheels
CUST_3564;08/02/2026;Week 2;Sunday;Yes;Autohaus Berlin;Berlin;Berlin;Opel;Astra;Diesel;Hatchback;36-50;Medium;New;Referral;Sales_9;416;187;111;37;19.79;24102;12.07;21592;891774;92870;Feb;2;2026;Weekend;33,33%;44,95%;8,89%;2510,00;Autohaus Berlin
CUST_3565;03/02/2026;Week 1;Tuesday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Audi;A4;Petrol;Sedan;36-50;Low;New;Website;Sales_10;277;131;99;28;21.37;51371;6.81;40274;1438388;310716;Feb;2;2026;Weekday;28,28%;47,29%;10,11%;11097,00;Stuttgart Auto Center
CUST_3566;16/02/2026;Week 3;Monday;No;Saxon Wheels;Dresden;Saxony;Audi;e-tron;Petrol;SUV;26-35;Low;Returning;Walk-in;Sales_17;268;154;117;36;23.38;44711;4.69;34408;1609596;370908;Feb;2;2026;Weekday;30,77%;57,46%;13,43%;10303,00;Saxon Wheels
CUST_3567;23/02/2026;Week 4;Monday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Mercedes;E-Class;Diesel;Sedan;50+;Low;New;Referral;Sales_9;150;82;58;22;26.83;66216;3.72;47499;1456752;411774;Feb;2;2026;Weekday;37,93%;54,67%;14,67%;18717,00;Stuttgart Auto Center
CUST_3568;22/02/2026;Week 4;Sunday;Yes;Rhein Auto Group;Cologne;NRW;Mercedes;EQE;Diesel;Sedan;50+;Medium;Returning;Walk-in;Sales_8;279;127;89;33;25.98;59572;4.42;46028;1965876;446952;Feb;2;2026;Weekend;37,08%;45,52%;11,83%;13544,00;Rhein Auto Group
CUST_3569;16/02/2026;Week 3;Monday;No;Ruhr Auto Plaza;Dortmund;NRW;BMW;5 Series;Diesel;Sedan;50+;High;Returning;Social Media;Sales_2;186;86;63;20;23.26;51231;3.16;39468;1024620;235260;Feb;2;2026;Weekday;31,75%;46,24%;10,75%;11763,00;Ruhr Auto Plaza
CUST_3570;18/02/2026;Week 3;Wednesday;No;Rhein Auto Group;Cologne;NRW;BMW;5 Series;Diesel;Sedan;50+;Low;Returning;Website;Sales_7;272;166;126;46;27.71;59246;5.24;42194;2725316;784392;Feb;2;2026;Weekday;36,51%;61,03%;16,91%;17052,00;Rhein Auto Group
CUST_3571;05/02/2026;Week 1;Thursday;No;Hannover Cars;Hannover;Lower Saxony;BMW;X5;Hybrid;SUV;18-25;High;Returning;Referral;Sales_10;240;125;102;40;32.0;50446;3.19;38303;2017840;485720;Feb;2;2026;Weekday;39,22%;52,08%;16,67%;12143,00;Hannover Cars
CUST_3572;13/02/2026;Week 2;Friday;No;Rhein Auto Group;Cologne;NRW;Mercedes;C-Class;Hybrid;Sedan;50+;High;New;Referral;Sales_11;283;148;117;43;29.05;71532;2.24;51217;3075876;873545;Feb;2;2026;Weekday;36,75%;52,30%;15,19%;20315,00;Rhein Auto Group
CUST_3573;27/02/2026;Week 4;Friday;No;Elbe Drive;Hamburg;Hamburg;Audi;Q5;Petrol;SUV;26-35;High;Returning;Website;Sales_12;162;95;72;20;21.05;44867;5.83;34690;897340;203540;Feb;2;2026;Weekday;27,78%;58,64%;12,35%;10177,00;Elbe Drive
CUST_3574;20/02/2026;Week 3;Friday;No;Saxon Wheels;Dresden;Saxony;BMW;3 Series;Petrol;Sedan;18-25;Low;New;Walk-in;Sales_7;154;91;67;23;25.27;61055;4.21;46107;1404265;343804;Feb;2;2026;Weekday;34,33%;59,09%;14,94%;14948,00;Saxon Wheels
CUST_3575;22/02/2026;Week 4;Sunday;Yes;Rhein Auto Group;Cologne;NRW;Audi;Q3;Hybrid;SUV;26-35;Low;Returning;Social Media;Sales_11;292;159;101;38;23.9;49958;5.44;40215;1898404;370234;Feb;2;2026;Weekend;37,62%;54,45%;13,01%;9743,00;Rhein Auto Group
CUST_3576;24/02/2026;Week 4;Tuesday;No;Saxon Wheels;Dresden;Saxony;Mercedes;GLE;Petrol;SUV;26-35;High;Returning;Website;Sales_4;163;95;74;21;22.11;70096;2.2;54241;1472016;332955;Feb;2;2026;Weekday;28,38%;58,28%;12,88%;15855,00;Saxon Wheels
CUST_3577;23/02/2026;Week 4;Monday;No;Saxon Wheels;Dresden;Saxony;BMW;i4;Hybrid;Sedan;50+;High;New;Social Media;Sales_17;149;72;50;19;26.39;62920;3.44;45688;1195480;327408;Feb;2;2026;Weekday;38,00%;48,32%;12,75%;17232,00;Saxon Wheels
CUST_3578;25/02/2026;Week 4;Wednesday;No;Elbe Drive;Hamburg;Hamburg;Mercedes;EQE;Diesel;Sedan;26-35;Low;New;Social Media;Sales_5;155;85;62;18;21.18;60412;4.2;43657;1087416;301590;Feb;2;2026;Weekday;29,03%;54,84%;11,61%;16755,00;Elbe Drive
CUST_3579;18/02/2026;Week 3;Wednesday;No;Main Auto Hub;Frankfurt;Hesse;Opel;Mokka;Hybrid;SUV;36-50;High;New;Social Media;Sales_15;222;87;57;13;14.94;26074;11.17;23257;338962;36621;Feb;2;2026;Weekday;22,81%;39,19%;5,86%;2817,00;Main Auto Hub
CUST_3580;03/02/2026;Week 1;Tuesday;No;Leipzig Mobility;Leipzig;Saxony;Mercedes;GLC;Diesel;SUV;50+;Low;New;Referral;Sales_11;187;103;72;26;25.24;60245;5.29;47350;1566370;335270;Feb;2;2026;Weekday;36,11%;55,08%;13,90%;12895,00;Leipzig Mobility
CUST_3581;23/02/2026;Week 4;Monday;No;Elbe Drive;Hamburg;Hamburg;Opel;Grandland;Diesel;SUV;18-25;Medium;New;Social Media;Sales_2;344;144;95;22;15.28;25232;8.75;22861;555104;52162;Feb;2;2026;Weekday;23,16%;41,86%;6,40%;2371,00;Elbe Drive
CUST_3582;13/02/2026;Week 2;Friday;No;Leipzig Mobility;Leipzig;Saxony;VW;Golf;Hybrid;Hatchback;36-50;Medium;Returning;Referral;Sales_1;335;143;102;25;17.48;31323;11.71;27439;783075;97100;Feb;2;2026;Weekday;24,51%;42,69%;7,46%;3884,00;Leipzig Mobility
CUST_3583;12/02/2026;Week 2;Thursday;No;Rhein Auto Group;Cologne;NRW;Opel;Astra;Electric;Hatchback;26-35;High;New;Walk-in;Sales_10;242;104;66;18;17.31;22860;8.35;21064;411480;32328;Feb;2;2026;Weekday;27,27%;42,98%;7,44%;1796,00;Rhein Auto Group
CUST_3584;01/02/2026;Week 1;Sunday;Yes;Saxon Wheels;Dresden;Saxony;Audi;A3;Hybrid;Hatchback;50+;Low;New;Walk-in;Sales_12;226;137;89;28;20.44;49957;4.61;37802;1398796;340340;Feb;2;2026;Weekend;31,46%;60,62%;12,39%;12155,00;Saxon Wheels
CUST_3585;14/02/2026;Week 2;Saturday;Yes;Elbe Drive;Hamburg;Hamburg;VW;Passat;Diesel;Sedan;50+;High;New;Referral;Sales_16;498;259;167;51;19.69;30140;9.95;26513;1537140;184977;Feb;2;2026;Weekend;30,54%;52,01%;10,24%;3627,00;Elbe Drive
CUST_3586;25/02/2026;Week 4;Wednesday;No;Rhein Auto Group;Cologne;NRW;BMW;X3;Petrol;SUV;36-50;Medium;Returning;Referral;Sales_20;206;101;70;30;29.7;59614;5.48;42050;1788420;526920;Feb;2;2026;Weekday;42,86%;49,03%;14,56%;17564,00;Rhein Auto Group
CUST_3587;27/02/2026;Week 4;Friday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Opel;Mokka;Electric;SUV;50+;Medium;New;Website;Sales_9;312;135;77;18;13.33;21503;12.94;19399;387054;37872;Feb;2;2026;Weekday;23,38%;43,27%;5,77%;2104,00;Stuttgart Auto Center
CUST_3588;14/02/2026;Week 2;Saturday;Yes;Ruhr Auto Plaza;Dortmund;NRW;VW;Tiguan;Hybrid;SUV;50+;Medium;Returning;Referral;Sales_16;467;205;126;38;18.54;33684;9.75;30645;1279992;115482;Feb;2;2026;Weekend;30,16%;43,90%;8,14%;3039,00;Ruhr Auto Plaza
CUST_3589;24/02/2026;Week 4;Tuesday;No;Ruhr Auto Plaza;Dortmund;NRW;Audi;Q5;Diesel;SUV;18-25;High;New;Referral;Sales_12;217;133;93;30;22.56;49640;6.44;39773;1489200;296010;Feb;2;2026;Weekday;32,26%;61,29%;13,82%;9867,00;Ruhr Auto Plaza
CUST_3590;27/02/2026;Week 4;Friday;No;Autohaus Berlin;Berlin;Berlin;BMW;5 Series;Diesel;Sedan;36-50;Low;Returning;Website;Sales_13;261;129;91;39;30.23;62037;3.87;47022;2419443;585585;Feb;2;2026;Weekday;42,86%;49,43%;14,94%;15015,00;Autohaus Berlin
CUST_3591;12/02/2026;Week 2;Thursday;No;Elbe Drive;Hamburg;Hamburg;Audi;A4;Diesel;Sedan;36-50;High;New;Referral;Sales_7;307;169;126;42;24.85;46619;4.71;37766;1957998;371826;Feb;2;2026;Weekday;33,33%;55,05%;13,68%;8853,00;Elbe Drive
CUST_3592;01/02/2026;Week 1;Sunday;Yes;Ruhr Auto Plaza;Dortmund;NRW;Mercedes;EQE;Electric;Sedan;18-25;High;New;Referral;Sales_18;242;133;97;34;25.56;56294;4.51;44032;1913996;416908;Feb;2;2026;Weekend;35,05%;54,96%;14,05%;12262,00;Ruhr Auto Plaza
CUST_3593;13/02/2026;Week 2;Friday;No;Rhein Auto Group;Cologne;NRW;VW;Passat;Hybrid;Sedan;26-35;High;New;Social Media;Sales_16;268;150;103;24;16.0;29017;7.42;25357;696408;87840;Feb;2;2026;Weekday;23,30%;55,97%;8,96%;3660,00;Rhein Auto Group
CUST_3594;11/02/2026;Week 2;Wednesday;No;Autohaus Berlin;Berlin;Berlin;Mercedes;GLC;Petrol;SUV;36-50;High;Returning;Social Media;Sales_9;239;129;90;32;24.81;59337;3.57;46627;1898784;406720;Feb;2;2026;Weekday;35,56%;53,97%;13,39%;12710,00;Autohaus Berlin
CUST_3595;17/02/2026;Week 3;Tuesday;No;Saxon Wheels;Dresden;Saxony;Audi;A4;Hybrid;Sedan;18-25;Low;New;Website;Sales_13;220;132;90;30;22.73;47197;6.8;37579;1415910;288540;Feb;2;2026;Weekday;33,33%;60,00%;13,64%;9618,00;Saxon Wheels
CUST_3596;20/02/2026;Week 3;Friday;No;Main Auto Hub;Frankfurt;Hesse;Mercedes;E-Class;Diesel;Sedan;50+;Low;New;Website;Sales_20;248;125;89;27;21.6;67068;5.85;51069;1810836;431973;Feb;2;2026;Weekday;30,34%;50,40%;10,89%;15999,00;Main Auto Hub
CUST_3597;26/02/2026;Week 4;Thursday;No;Ruhr Auto Plaza;Dortmund;NRW;Audi;A4;Diesel;Sedan;36-50;Medium;Returning;Walk-in;Sales_13;319;162;112;40;24.69;53940;5.86;41438;2157600;500080;Feb;2;2026;Weekday;35,71%;50,78%;12,54%;12502,00;Ruhr Auto Plaza
CUST_3598;12/02/2026;Week 2;Thursday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;VW;Passat;Electric;Sedan;26-35;Medium;Returning;Website;Sales_20;465;268;185;44;16.42;33456;11.76;28808;1472064;204512;Feb;2;2026;Weekday;23,78%;57,63%;9,46%;4648,00;Stuttgart Auto Center
CUST_3599;08/02/2026;Week 2;Sunday;Yes;Leipzig Mobility;Leipzig;Saxony;Audi;A3;Electric;Hatchback;18-25;High;New;Website;Sales_5;180;114;82;20;17.54;39636;6.61;30539;792720;181940;Feb;2;2026;Weekend;24,39%;63,33%;11,11%;9097,00;Leipzig Mobility
CUST_3600;15/02/2026;Week 3;Sunday;Yes;Elbe Drive;Hamburg;Hamburg;Audi;e-tron;Hybrid;SUV;18-25;Low;New;Website;Sales_10;220;104;78;22;21.15;44337;6.47;35938;975414;184778;Feb;2;2026;Weekend;28,21%;47,27%;10,00%;8399,00;Elbe Drive
CUST_3601;14/02/2026;Week 2;Saturday;Yes;Saxon Wheels;Dresden;Saxony;Audi;Q3;Hybrid;SUV;18-25;Low;New;Social Media;Sales_15;259;162;117;34;20.99;50982;5.01;41606;1733388;318784;Feb;2;2026;Weekend;29,06%;62,55%;13,13%;9376,00;Saxon Wheels
CUST_3602;19/02/2026;Week 3;Thursday;No;Autohaus Berlin;Berlin;Berlin;BMW;3 Series;Hybrid;Sedan;36-50;High;New;Walk-in;Sales_12;204;114;88;31;27.19;61171;3.41;44959;1896301;502572;Feb;2;2026;Weekday;35,23%;55,88%;15,20%;16212,00;Autohaus Berlin
CUST_3603;24/02/2026;Week 4;Tuesday;No;Elbe Drive;Hamburg;Hamburg;Mercedes;EQE;Hybrid;Sedan;26-35;Low;New;Website;Sales_16;244;112;87;27;24.11;65128;4.84;48849;1758456;439533;Feb;2;2026;Weekday;31,03%;45,90%;11,07%;16279,00;Elbe Drive
CUST_3604;20/02/2026;Week 3;Friday;No;Bavaria Motors;Munich;Bavaria;Audi;e-tron;Petrol;SUV;26-35;Medium;Returning;Social Media;Sales_6;269;125;88;30;24.0;53373;6.68;41920;1601190;343590;Feb;2;2026;Weekday;34,09%;46,47%;11,15%;11453,00;Bavaria Motors
CUST_3605;10/02/2026;Week 2;Tuesday;No;Elbe Drive;Hamburg;Hamburg;VW;Tiguan;Petrol;SUV;36-50;High;New;Walk-in;Sales_15;292;122;76;24;19.67;28898;7.03;25457;693552;82584;Feb;2;2026;Weekday;31,58%;41,78%;8,22%;3441,00;Elbe Drive
CUST_3606;13/02/2026;Week 2;Friday;No;Hannover Cars;Hannover;Lower Saxony;VW;Passat;Electric;Sedan;18-25;Medium;Returning;Walk-in;Sales_9;436;251;155;43;17.13;28222;7.92;24328;1213546;167442;Feb;2;2026;Weekday;27,74%;57,57%;9,86%;3894,00;Hannover Cars
CUST_3607;10/02/2026;Week 2;Tuesday;No;Elbe Drive;Hamburg;Hamburg;Audi;e-tron;Petrol;SUV;50+;Medium;Returning;Website;Sales_10;289;164;119;40;24.39;50432;3.41;38591;2017280;473640;Feb;2;2026;Weekday;33,61%;56,75%;13,84%;11841,00;Elbe Drive
CUST_3608;02/02/2026;Week 1;Monday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Mercedes;EQE;Petrol;Sedan;18-25;Low;Returning;Social Media;Sales_20;247;122;81;32;26.23;51811;4.86;40474;1657952;362784;Feb;2;2026;Weekday;39,51%;49,39%;12,96%;11337,00;Stuttgart Auto Center
CUST_3609;03/02/2026;Week 1;Tuesday;No;Hannover Cars;Hannover;Lower Saxony;Mercedes;GLC;Hybrid;SUV;18-25;High;Returning;Referral;Sales_3;286;146;104;44;30.14;55182;4.08;40179;2428008;660132;Feb;2;2026;Weekday;42,31%;51,05%;15,38%;15003,00;Hannover Cars
CUST_3610;18/02/2026;Week 3;Wednesday;No;Hannover Cars;Hannover;Lower Saxony;VW;T-Roc;Diesel;SUV;26-35;Medium;New;Walk-in;Sales_4;475;202;120;32;15.84;31545;10.85;28136;1009440;109088;Feb;2;2026;Weekday;26,67%;42,53%;6,74%;3409,00;Hannover Cars
CUST_3611;16/02/2026;Week 3;Monday;No;Leipzig Mobility;Leipzig;Saxony;BMW;3 Series;Electric;Sedan;50+;Low;New;Social Media;Sales_5;268;136;105;30;22.06;53045;3.95;39038;1591350;420210;Feb;2;2026;Weekday;28,57%;50,75%;11,19%;14007,00;Leipzig Mobility
CUST_3612;14/02/2026;Week 2;Saturday;Yes;Autohaus Berlin;Berlin;Berlin;Audi;Q5;Petrol;SUV;36-50;Medium;Returning;Walk-in;Sales_4;187;89;58;24;26.97;46352;6.94;36572;1112448;234720;Feb;2;2026;Weekend;41,38%;47,59%;12,83%;9780,00;Autohaus Berlin
CUST_3613;04/02/2026;Week 1;Wednesday;No;Rhein Auto Group;Cologne;NRW;Opel;Crossland;Hybrid;SUV;36-50;Low;Returning;Website;Sales_19;419;199;112;32;16.08;24348;12.54;22217;779136;68192;Feb;2;2026;Weekday;28,57%;47,49%;7,64%;2131,00;Rhein Auto Group
CUST_3614;05/02/2026;Week 1;Thursday;No;Hannover Cars;Hannover;Lower Saxony;Opel;Corsa;Diesel;Hatchback;50+;High;Returning;Website;Sales_1;372;195;135;29;14.87;22054;13.88;19832;639566;64438;Feb;2;2026;Weekday;21,48%;52,42%;7,80%;2222,00;Hannover Cars
CUST_3615;06/02/2026;Week 1;Friday;No;Elbe Drive;Hamburg;Hamburg;BMW;5 Series;Diesel;Sedan;50+;Low;Returning;Website;Sales_9;151;76;61;20;26.32;55888;5.19;42528;1117760;267200;Feb;2;2026;Weekday;32,79%;50,33%;13,25%;13360,00;Elbe Drive
CUST_3616;07/02/2026;Week 1;Saturday;Yes;Main Auto Hub;Frankfurt;Hesse;BMW;X5;Diesel;SUV;18-25;High;New;Referral;Sales_19;222;123;87;37;30.08;62791;2.45;45140;2323267;653087;Feb;2;2026;Weekend;42,53%;55,41%;16,67%;17651,00;Main Auto Hub
CUST_3617;01/02/2026;Week 1;Sunday;Yes;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Audi;Q5;Diesel;SUV;26-35;High;New;Referral;Sales_12;211;105;72;24;22.86;55767;3.55;45393;1338408;248976;Feb;2;2026;Weekend;33,33%;49,76%;11,37%;10374,00;Stuttgart Auto Center
CUST_3618;03/02/2026;Week 1;Tuesday;No;Elbe Drive;Hamburg;Hamburg;BMW;5 Series;Diesel;Sedan;36-50;Low;New;Social Media;Sales_3;177;108;75;29;26.85;57534;2.65;41363;1668486;468959;Feb;2;2026;Weekday;38,67%;61,02%;16,38%;16171,00;Elbe Drive
CUST_3619;01/02/2026;Week 1;Sunday;Yes;Main Auto Hub;Frankfurt;Hesse;Audi;Q5;Diesel;SUV;36-50;Medium;Returning;Social Media;Sales_13;181;94;68;20;21.28;53439;3.68;43797;1068780;192840;Feb;2;2026;Weekend;29,41%;51,93%;11,05%;9642,00;Main Auto Hub
CUST_3620;14/02/2026;Week 2;Saturday;Yes;Leipzig Mobility;Leipzig;Saxony;Mercedes;EQE;Diesel;Sedan;36-50;Medium;New;Social Media;Sales_13;273;159;126;35;22.01;58535;5.03;43121;2048725;539490;Feb;2;2026;Weekend;27,78%;58,24%;12,82%;15414,00;Leipzig Mobility
CUST_3621;15/02/2026;Week 3;Sunday;Yes;Saxon Wheels;Dresden;Saxony;BMW;X3;Diesel;SUV;50+;Low;New;Walk-in;Sales_12;190;90;65;23;25.56;63751;2.01;47584;1466273;371841;Feb;2;2026;Weekend;35,38%;47,37%;12,11%;16167,00;Saxon Wheels
CUST_3622;01/02/2026;Week 1;Sunday;Yes;Main Auto Hub;Frankfurt;Hesse;VW;Golf;Hybrid;Hatchback;26-35;Low;New;Website;Sales_15;399;205;121;29;14.15;25247;11.01;22643;732163;75516;Feb;2;2026;Weekend;23,97%;51,38%;7,27%;2604,00;Main Auto Hub
CUST_3623;25/02/2026;Week 4;Wednesday;No;Elbe Drive;Hamburg;Hamburg;BMW;X5;Hybrid;SUV;26-35;Low;New;Social Media;Sales_14;202;94;73;23;24.47;57379;5.86;42700;1319717;337617;Feb;2;2026;Weekday;31,51%;46,53%;11,39%;14679,00;Elbe Drive
CUST_3624;26/02/2026;Week 4;Thursday;No;Saxon Wheels;Dresden;Saxony;Opel;Astra;Hybrid;Hatchback;50+;High;Returning;Referral;Sales_2;399;203;139;37;18.23;22594;7.1;20433;835978;79957;Feb;2;2026;Weekday;26,62%;50,88%;9,27%;2161,00;Saxon Wheels
CUST_3625;17/02/2026;Week 3;Tuesday;No;Ruhr Auto Plaza;Dortmund;NRW;BMW;X3;Petrol;SUV;26-35;Medium;Returning;Website;Sales_15;192;108;79;26;24.07;53995;2.91;38302;1403870;408018;Feb;2;2026;Weekday;32,91%;56,25%;13,54%;15693,00;Ruhr Auto Plaza
CUST_3626;14/02/2026;Week 2;Saturday;Yes;Hannover Cars;Hannover;Lower Saxony;BMW;X3;Electric;SUV;18-25;Low;Returning;Walk-in;Sales_4;223;137;109;37;27.01;63400;3.36;48832;2345800;539016;Feb;2;2026;Weekend;33,94%;61,43%;16,59%;14568,00;Hannover Cars
CUST_3627;01/02/2026;Week 1;Sunday;Yes;Bavaria Motors;Munich;Bavaria;VW;Golf;Electric;Hatchback;26-35;Medium;New;Website;Sales_3;507;227;136;34;14.98;27888;10.05;24599;948192;111826;Feb;2;2026;Weekend;25,00%;44,77%;6,71%;3289,00;Bavaria Motors
CUST_3628;26/02/2026;Week 4;Thursday;No;Rhein Auto Group;Cologne;NRW;Audi;A3;Petrol;Hatchback;26-35;Medium;Returning;Social Media;Sales_4;287;159;113;32;20.13;48847;5.66;38959;1563104;316416;Feb;2;2026;Weekday;28,32%;55,40%;11,15%;9888,00;Rhein Auto Group
CUST_3629;19/02/2026;Week 3;Thursday;No;Rhein Auto Group;Cologne;NRW;VW;T-Roc;Diesel;SUV;36-50;Medium;New;Website;Sales_13;260;124;73;18;14.52;29228;6.8;25492;526104;67248;Feb;2;2026;Weekday;24,66%;47,69%;6,92%;3736,00;Rhein Auto Group
CUST_3630;11/02/2026;Week 2;Wednesday;No;Saxon Wheels;Dresden;Saxony;Opel;Crossland;Petrol;SUV;50+;Medium;Returning;Walk-in;Sales_8;245;102;68;14;13.73;23636;9.16;21217;330904;33866;Feb;2;2026;Weekday;20,59%;41,63%;5,71%;2419,00;Saxon Wheels
CUST_3631;09/02/2026;Week 2;Monday;No;Autohaus Berlin;Berlin;Berlin;Mercedes;C-Class;Electric;Sedan;18-25;Medium;New;Website;Sales_17;234;122;85;33;27.05;56481;3.37;44609;1863873;391776;Feb;2;2026;Weekday;38,82%;52,14%;14,10%;11872,00;Autohaus Berlin
CUST_3632;23/02/2026;Week 4;Monday;No;Hannover Cars;Hannover;Lower Saxony;VW;Golf;Electric;Hatchback;18-25;Low;New;Walk-in;Sales_4;345;169;106;29;17.16;26156;10.95;23236;758524;84680;Feb;2;2026;Weekday;27,36%;48,99%;8,41%;2920,00;Hannover Cars
CUST_3633;25/02/2026;Week 4;Wednesday;No;Saxon Wheels;Dresden;Saxony;VW;Tiguan;Electric;SUV;36-50;Medium;New;Walk-in;Sales_20;494;271;177;37;13.65;26286;10.18;22973;972582;122581;Feb;2;2026;Weekday;20,90%;54,86%;7,49%;3313,00;Saxon Wheels
CUST_3634;18/02/2026;Week 3;Wednesday;No;Main Auto Hub;Frankfurt;Hesse;Audi;A4;Electric;Sedan;18-25;Low;New;Social Media;Sales_6;199;105;79;19;18.1;39859;5.63;31601;757321;156902;Feb;2;2026;Weekday;24,05%;52,76%;9,55%;8258,00;Main Auto Hub
CUST_3635;02/02/2026;Week 1;Monday;No;Saxon Wheels;Dresden;Saxony;BMW;X3;Diesel;SUV;18-25;Low;Returning;Referral;Sales_2;261;120;90;36;30.0;65395;3.45;46809;2354220;669096;Feb;2;2026;Weekday;40,00%;45,98%;13,79%;18586,00;Saxon Wheels
CUST_3636;02/02/2026;Week 1;Monday;No;Rhein Auto Group;Cologne;NRW;VW;T-Roc;Petrol;SUV;50+;Low;New;Website;Sales_1;290;129;89;21;16.28;27523;8.88;23784;577983;78519;Feb;2;2026;Weekday;23,60%;44,48%;7,24%;3739,00;Rhein Auto Group
CUST_3637;25/02/2026;Week 4;Wednesday;No;Leipzig Mobility;Leipzig;Saxony;Mercedes;EQE;Diesel;Sedan;18-25;High;New;Referral;Sales_12;290;129;87;36;27.91;57362;4.87;44465;2065032;464292;Feb;2;2026;Weekday;41,38%;44,48%;12,41%;12897,00;Leipzig Mobility
CUST_3638;15/02/2026;Week 3;Sunday;Yes;Rhein Auto Group;Cologne;NRW;Audi;A4;Hybrid;Sedan;50+;High;New;Website;Sales_7;218;133;85;28;21.05;55816;3.42;42310;1562848;378168;Feb;2;2026;Weekend;32,94%;61,01%;12,84%;13506,00;Rhein Auto Group
CUST_3639;21/02/2026;Week 3;Saturday;Yes;Elbe Drive;Hamburg;Hamburg;Mercedes;E-Class;Petrol;Sedan;18-25;Low;New;Social Media;Sales_9;202;93;62;20;21.51;51536;5.9;37926;1030720;272200;Feb;2;2026;Weekend;32,26%;46,04%;9,90%;13610,00;Elbe Drive
CUST_3640;26/02/2026;Week 4;Thursday;No;Main Auto Hub;Frankfurt;Hesse;Mercedes;E-Class;Diesel;Sedan;36-50;Low;New;Referral;Sales_1;260;142;109;38;26.76;56927;2.13;42552;2163226;546250;Feb;2;2026;Weekday;34,86%;54,62%;14,62%;14375,00;Main Auto Hub
CUST_3641;09/02/2026;Week 2;Monday;No;Elbe Drive;Hamburg;Hamburg;Audi;Q3;Diesel;SUV;18-25;High;Returning;Referral;Sales_17;220;125;90;34;27.2;44219;3.04;35639;1503446;291720;Feb;2;2026;Weekday;37,78%;56,82%;15,45%;8580,00;Elbe Drive
CUST_3642;04/02/2026;Week 1;Wednesday;No;Hannover Cars;Hannover;Lower Saxony;Opel;Crossland;Hybrid;SUV;26-35;Medium;Returning;Social Media;Sales_5;316;131;77;22;16.79;25058;8.7;22339;551276;59818;Feb;2;2026;Weekday;28,57%;41,46%;6,96%;2719,00;Hannover Cars
CUST_3643;06/02/2026;Week 1;Friday;No;Saxon Wheels;Dresden;Saxony;Opel;Crossland;Petrol;SUV;50+;Low;Returning;Referral;Sales_18;377;199;121;39;19.6;23795;13.65;21793;928005;78078;Feb;2;2026;Weekday;32,23%;52,79%;10,34%;2002,00;Saxon Wheels
CUST_3644;26/02/2026;Week 4;Thursday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;Audi;A3;Hybrid;Hatchback;36-50;Low;Returning;Website;Sales_2;173;95;68;21;22.11;42549;4.1;32711;893529;206598;Feb;2;2026;Weekday;30,88%;54,91%;12,14%;9838,00;Stuttgart Auto Center
CUST_3645;07/02/2026;Week 1;Saturday;Yes;Bavaria Motors;Munich;Bavaria;Opel;Crossland;Petrol;SUV;50+;High;New;Walk-in;Sales_2;388;175;101;28;16.0;22479;8.09;20714;629412;49420;Feb;2;2026;Weekend;27,72%;45,10%;7,22%;1765,00;Bavaria Motors
CUST_3646;02/02/2026;Week 1;Monday;No;Stuttgart Auto Center;Stuttgart;Baden-WÃ¼rttemberg;VW;Passat;Electric;Sedan;26-35;Medium;Returning;Referral;Sales_19;393;191;123;40;20.94;28333;11.89;25059;1133320;130960;Feb;2;2026;Weekday;32,52%;48,60%;10,18%;3274,00;Stuttgart Auto Center
CUST_3647;19/02/2026;Week 3;Thursday;No;Autohaus Berlin;Berlin;Berlin;VW;ID.4;Petrol;SUV;18-25;High;Returning;Website;Sales_19;322;129;89;23;17.83;31287;8.06;28296;719601;68793;Feb;2;2026;Weekday;25,84%;40,06%;7,14%;2991,00;Autohaus Berlin
CUST_3648;15/02/2026;Week 3;Sunday;Yes;Rhein Auto Group;Cologne;NRW;VW;Golf;Diesel;Hatchback;26-35;Medium;New;Website;Sales_1;414;184;121;29;15.76;32789;10.09;29786;950881;87087;Feb;2;2026;Weekend;23,97%;44,44%;7,00%;3003,00;Rhein Auto Group
